ID;Data;Tipo;Descrição;Categoria;Classificação;Pagamento;Forma de Pagamento;Parcelas;Pagamento Realizado;Valor;Observações;Mês;Ano
176;21/03/2024;Despesa;Jantar de Aniversário;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;200;-;Março;2024
177;22/03/2024;Despesa;Guarda Roupa Isadora;Gastos Extras / Diversos;Essencial;À Vista;Pix;;OK;500;Pix para Isadora;Março;2024
178;22/03/2024;Despesa;Bebida posto para beber na Isadora;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;76,85;-;Março;2024
179;24/03/2024;Despesa;Gatorade pré corrida;Gastos Gerais Corrida;Extra;À Vista;Débito Nubank;;OK;9,74;-;Março;2024
180;26/03/2024;Despesa;Combustível Sertãozinho;Transporte;Extra;À Vista;Débito Nubank;;OK;50;-;Março;2024
181;28/03/2024;Despesa;Lanche pós lava pés;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;133;Pix para o Gordinho Lanches;Março;2024
182;30/03/2024;Despesa;Presente Edna;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;200;-;Março;2024
183;30/03/2024;Despesa;Janta pós Páscoa;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;99,98;-;Março;2024
184;31/03/2024;Despesa;Dinheiro poupado;Poupado / Investimento;Essencial;À Vista;Débito Nubank;;OK;767;(sobra do mês + pix do Leo de abril);Março;2024
185;01/04/2024;Receita;Salário + mini ganhos conta;Entrada;;;;;OK;4832,45;-;Abril;2024
186;31/03/2024;Sobra;Sobra Março 2024;Entrada;;;;;OK;0,78;-;Abril;2024
187;01/04/2024;Receita;Pix Leo;Entrada;;;;;OK;14;-;Abril;2024
188;28/02/2024;Despesa;Parcela BAW;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;7 de 9;OK;53,04;Parcela 7/9 - Pago dia 01/04/2024;Abril;2024
189;28/02/2024;Despesa;Parcela Amazon;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;6 de 8;OK;53,15;Parcela 6/8 - Pago dia 01/04/2024;Abril;2024
190;28/02/2024;Despesa;Parcela Buser RJ;Viagens;Não Essencial;Parcelado;Crédito Nubank;6 de 7;OK;49,13;Parcela 6/7 - Pago dia 01/04/2024;Abril;2024
191;28/02/2024;Despesa;Parcela Amazon;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;5 de 6;OK;61,78;Parcela 5/6 - Pago dia 01/04/2024;Abril;2024
192;28/02/2024;Despesa;Tenis Adidas Adizero Pro 3;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;12 de 12;OK;111,74;Parcela 12/12 - Pago dia 01/04/2024;Abril;2024
193;28/02/2024;Despesa;Perfume Sauvage;Cuidados Pessoais;Não Essencial;Parcelado;Crédito Nubank;4 de 10;OK;70,5;Parcela 4/10 - Pago dia 01/04/2024;Abril;2024
194;28/02/2024;Despesa;Cobertor Olívia;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;4 de 6;OK;31,26;Parcela 4/6 - Pago dia 01/04/2024;Abril;2024
195;07/02/2024;Despesa;Suplementos Growth;Cuidados Pessoais;Não Essencial;Parcelado;Crédito Santander;2 de 6;OK;56,53;Parcela 2/6 - Pago dia 15/04/2024;Abril;2024
196;12/02/2024;Despesa;Ingresso Carnaval Armazém;Bar / Restaurante / Churrasco;Extra;Parcelado;Crédito Santander;2 de 2;OK;86,84;Parcela 2/2 - Pago dia 15/04/2024;Abril;2024
197;01/03/2024;Despesa;Sem Parar;Transporte;Extra;À Vista;Crédito Nubank;;OK;156,51;Pago dia 01/04/2024;Abril;2024
198;04/03/2024;Despesa;Amazon Prime;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;14,9;Pago dia 01/04/2024;Abril;2024
199;11/03/2024;Despesa;Google Storage;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;7,99;Pago dia 01/04/2024;Abril;2024
200;11/03/2024;Despesa;Cuecas Amazon;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;1 de 2;OK;60,09;Parcela 1/2 - Pago dia 01/04/2024;Abril;2024
201;11/03/2024;Despesa;HBO Max;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;29,66;Pago dia 01/04/2024;Abril;2024
202;14/03/2024;Despesa;Shampoo Clear Amazon;Cuidados Pessoais;Essencial;À Vista;Crédito Nubank;;OK;72,55;Pago dia 01/04/2024;Abril;2024
203;16/03/2024;Despesa;Decatlhon Natação;Gastos Gerais Corrida;Não Essencial;À Vista;Crédito Nubank;;OK;0;Pago da fatura de Abril;Abril;2024
204;20/03/2024;Despesa;Google Storage;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;7,99;Pago dia 01/04/2024;Abril;2024
205;21/03/2024;Despesa;Sem Parar;Transporte;Extra;À Vista;Crédito Santander;;OK;50;Pago dia 15/04/2024;Abril;2024
206;24/03/2024;Despesa;Spotify;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;27,9;Pago dia 01/04/2024;Abril;2024
207;01/04/2024;Despesa;Fies;Contas Fixas;Essencial;À Vista;Boleto;;OK;208,19;-;Abril;2024
208;01/04/2024;Despesa;Multa;Transporte;Extra;À Vista;Débito Santander;;OK;78,09;-;Abril;2024
209;01/04/2024;Despesa;Gympass;Cuidados Pessoais;Essencial;À Vista;Débito Nubank;;OK;55,9;-;Abril;2024
210;01/04/2024;Despesa;Psicólogo;Saúde;Essencial;À Vista;Pix;;OK;270;Pix para Vitor Bars;Abril;2024
211;01/04/2024;Despesa;Dente do Pai;Saúde;Essencial;À Vista;Pix;;OK;135;Pix para Edna;Abril;2024
212;01/04/2024;Despesa;Mensalidade Corregiz;Cuidados Pessoais;Essencial;À Vista;Pix;;OK;90;Pix para Victor Giz;Abril;2024
213;01/04/2024;Despesa;Parte do salário guardado;Poupado / Investimento;Essencial;À Vista;Débito Nubank;;OK;1000;-;Abril;2024
214;02/04/2024;Despesa;Sem Parar;Transporte;Extra;À Vista;Crédito Santander;;OK;50;Pago dia 15/04/2024;Abril;2024
215;02/04/2024;Despesa;Reforma Igreja;Contas Fixas;Não Essencial;À Vista;Pix;;OK;30;Pix para Edna;Abril;2024
216;02/04/2024;Despesa;Savegnago pós corrida;Gastos Extras / Diversos;Não Essencial;À Vista;Débito Nubank;;OK;40,86;-;Abril;2024
217;05/03/2024;Despesa;Bar do Balaio pós Corrida;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;30;Pix para Dani Veiga;Abril;2024
218;06/03/2024;Despesa;Retorno Nutricionista;Saúde;Essencial;À Vista;Pix;;OK;100;Pix para Hianka;Abril;2024
219;06/03/2024;Despesa;Combustível;Transporte;Não Essencial;À Vista;Débito Nubank;;OK;20;-;Abril;2024
220;07/03/2024;Despesa;Gatorade pós corrida;Gastos Gerais Corrida;Extra;À Vista;Pix;;OK;9;Pix Sanflorian;Abril;2024
221;07/03/2024;Despesa;Açougue Supremo Beef;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;77,62;-;Abril;2024
222;08/03/2024;Receita;Estorno Anuidade;Gastos Extras / Diversos;Não Essencial;À Vista;Crédito Santander;;OK;25,75;-;Abril;2024
223;09/04/2024;Despesa;Mensalidade Saúde Total;Cuidados Pessoais;Essencial;À Vista;Pix;;OK;135;Pix para Saúde Total;Abril;2024
224;11/04/2024;Despesa;Combustível Sertãozinho;Transporte;Extra;À Vista;Débito Nubank;;OK;40;-;Abril;2024
225;12/02/2024;Despesa;Pastel pós corrida;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;61,9;-;Abril;2024
226;13/04/2024;Despesa;Gringos com os meninos;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;62,4;-;Abril;2024
227;13/04/2024;Despesa;Jantar Sábado - Aretusa;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;119;-;Abril;2024
228;16/04/2024;Despesa;Inscrição Calipal;Gastos Gerais Corrida;Não Essencial;À Vista;Pix;;OK;72;Pix para Jonathan;Abril;2024
229;19/04/2024;Despesa;Savegnago janta sexta feira;Gastos Extras / Diversos;Não Essencial;À Vista;Pix;;OK;75,32;Pix Savegnago;Abril;2024
230;20/04/2024;Despesa;Gatorade pós corrida;Gastos Gerais Corrida;Extra;À Vista;Pix;;OK;15,5;Pix Sanflorian;Abril;2024
231;20/04/2024;Despesa;Presente Olívia;Gastos Extras / Diversos;Não Essencial;À Vista;Pix;;OK;120;Pix para Edna;Abril;2024
232;20/04/2024;Despesa;Pizza pós Supremo Beef;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;36,5;Pix Mateus Mazza;Abril;2024
233;24/04/2024;Despesa;Vivo Controle;Contas Fixas;Essencial;À Vista;Débito Santander;;OK;88;-;Abril;2024
234;27/04/2024;Despesa;Pizza Sábado (N° 1);Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;138;-;Abril;2024
235;27/04/2024;Despesa;Sorvete Pizaria (N° 1);Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;82,5;-;Abril;2024
236;28/04/2024;Despesa;Gatorade pós corrida;Gastos Gerais Corrida;Extra;À Vista;Pix;;OK;9;Pix Sanflorian;Abril;2024
237;29/04/2024;Despesa;Abrapec;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;15;Pix para Abrapec;Abril;2024
238;30/04/2024;Despesa;Sobra do Sálario Abril;Poupado / Investimento;Essencial;À Vista;Débito Nubank;;OK;605;-;Abril;2024
239;01/05/2024;Receita;Salário + mini ganhos conta;Entrada;;;;;OK;4834,02;-;Maio;2024
240;01/05/2024;Sobra;Sobra Abril 2024;Entrada;;;;;OK;0,91;-;Maio;2024
241;01/05/2024;Receita;Pix Leo;Entrada;;;;;OK;14;-;Maio;2024
242;27/05/2024;Receita;Pix Edna (combustível SP);Entrada;;;;;OK;300;-;Maio;2024
243;26/05/2024;Receita;Pix Fontes;Entrada;;;;;OK;0,15;-;Maio;2024
244;30/03/2024;Despesa;Parcela BAW;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;8 de 9;OK;53,04;Parcela 8/9 - Pago dia 02/05/2024;Maio;2024
245;30/03/2024;Despesa;Parcela Amazon;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;7 de 8;OK;53,15;Parcela 7/8 - Pago dia 02/05/2024;Maio;2024
246;30/03/2024;Despesa;Parcela Buser RJ;Viagens;Não Essencial;Parcelado;Crédito Nubank;7 de 7;OK;49,13;Parcela 7/7 - Pago dia 02/05/2024;Maio;2024
247;30/03/2024;Despesa;Parcela Amazon;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;6 de 6;OK;61,78;Parcela 6/6 - Pago dia 02/05/2024;Maio;2024
248;30/03/2024;Despesa;Perfume Sauvage;Cuidados Pessoais;Não Essencial;Parcelado;Crédito Nubank;5 de 10;OK;70,5;Parcela 5/10 - Pago dia 02/05/2024;Maio;2024
249;30/03/2024;Despesa;Cobertor Olívia;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;5 de 6;OK;31,26;Parcela 5/6 - Pago dia 02/05/2024;Maio;2024
250;07/02/2024;Despesa;Suplementos Growth;Cuidados Pessoais;Não Essencial;Parcelado;Crédito Santander;3 de 6;OK;56,51;Parcela 3/6 - Pago dia 15/05/2024;Maio;2024
251;30/03/2024;Despesa;Cuecas Amazon;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;2 de 2;OK;60,08;Parcela 2/2 - Pago dia 02/05/2024;Maio;2024
252;30/03/2024;Despesa;Decatlhon Natação;Gastos Gerais Corrida;Não Essencial;Parcelado;Crédito Nubank;2 de 4;OK;62,49;Parcela 2/4 - Pago dia 02/05/2024;Maio;2024
253;05/04/2024;Despesa;Amazon Prime;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;14,9;Pago dia 02/05/2024;Maio;2024
254;08/04/2024;Despesa;Ingresso GranBeef;Gastos Extras / Diversos;Extra;Parcelado;Crédito Nubank;1 de 2;OK;150;Parcela 1/2 - Pago dia 02/05/2024;Maio;2024
255;12/04/2024;Despesa;HBO Max;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;29,66;Pago dia 02/05/2024;Maio;2024
256;21/04/2024;Despesa;Cuecas Mercado Livre;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;1 de 4;OK;31,24;Parcela 1/4 - Pago dia 02/05/2024;Maio;2024
257;21/04/2024;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;1 de 12;OK;29,9;Parcela 1/12 - Pago dia 02/05/2024;Maio;2024
258;23/04/2024;Despesa;Google Storage;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;7,99;Pago dia 02/05/2024;Maio;2024
259;25/04/2024;Despesa;Spotify;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;27,9;Pago dia 02/05/2024;Maio;2024
260;26/04/2024;Receita;Estorno Cuecas Amazon;Roupas e Calçados;Não Essencial;À Vista;Crédito Nubank;;OK;120,17;-;Maio;2024
261;01/05/2024;Despesa;Gympass;Cuidados Pessoais;Essencial;À Vista;Débito Nubank;;OK;55,9;-;Maio;2024
262;01/05/2024;Despesa;Gatorade pós Corrida;Gastos Gerais Corrida;Extra;À Vista;Débito Santander;;OK;9;-;Maio;2024
263;01/05/2024;Despesa;Sem Parar;Transporte;Extra;À Vista;Crédito Santander;;OK;50;Pago dia 15/05/2024;Maio;2024
264;02/05/2024;Despesa;Psicólogo;Saúde;Essencial;À Vista;Pix;;OK;180;Pix para Vitor Bars;Maio;2024
265;02/05/2024;Despesa;Dente do Pai;Saúde;Essencial;À Vista;Pix;;OK;135;Pix para Edna;Maio;2024
266;02/05/2024;Despesa;Mensalidade Corregiz;Gastos Gerais Corrida;Essencial;À Vista;Pix;;OK;90;Pix para Victor Giz;Maio;2024
267;02/05/2024;Despesa;Reforma Igreja;Contas Fixas;Não Essencial;À Vista;Pix;;OK;30;Pix para Edna;Maio;2024
268;02/05/2024;Despesa;Fies;Contas Fixas;Essencial;À Vista;Boleto;;OK;208,19;-;Maio;2024
269;02/05/2024;Despesa;Mensalidade Saúde Total;Cuidados Pessoais;Essencial;À Vista;Pix;;OK;135;Pix para Saúde Total;Maio;2024
270;02/05/2024;Despesa;Ração Cachorras;Gastos Extras / Diversos;Não Essencial;À Vista;Pix;;OK;78,5;Pix para Edna;Maio;2024
271;02/05/2024;Despesa;Dinheiro para Chá Fralda Gabi PPCM;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;60;Pix para Carol PPCM;Maio;2024
272;02/05/2024;Despesa;Salgadinho de Sexta 26/04;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;10,35;Pix para Portinho;Maio;2024
273;02/05/2024;Despesa;Combustível Sertãozinho;Transporte;Extra;À Vista;Débito Nubank;;OK;60;-;Maio;2024
274;03/05/2024;Despesa;Sexta feira Bar - Seu Chico ;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;91,18;-;Maio;2024
275;04/05/2024;Despesa;Bar da Vitaminas;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;41;-;Maio;2024
276;04/05/2024;Despesa;Sábado - Gringos;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;75,48;-;Maio;2024
277;05/05/2024;Despesa;Gatorade pós Corrida;Gastos Gerais Corrida;Extra;À Vista;Débito Nubank;;OK;9;-;Maio;2024
278;06/05/2024;Despesa;Parte do salário guardado;Poupado / Investimento;Essencial;À Vista;Débito Nubank;;OK;1500;-;Maio;2024
279;06/05/2024;Despesa;Parcelamento Dente;Reposição Reserva;Essencial;Parcelado;Débito Nubank;1 de 8;OK;175;1/8 - Reposição dinheiro resgatado;Maio;2024
280;07/05/2024;Despesa;Combustível Sertãozinho;Transporte;Extra;À Vista;Débito Nubank;;OK;50;-;Maio;2024
281;08/05/204;Despesa;Padaria - Pão e Manteiga p/ Usina;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;25,5;-;Maio;2024
282;08/05/2024;Despesa;Pão - Posto Combustível;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;30,91;-;Maio;2024
283;09/05/2024;Despesa;Combustível Sertãozinho;Transporte;Extra;À Vista;Débito Nubank;;OK;50;-;Maio;2024
284;10/05/2024;Despesa;Salgadinho de Sexta 10/05;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;8,5;Pix para Carol PPCM;Maio;2024
285;10/05/2024;Despesa;Chick-in;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;82;-;Maio;2024
286;10/05/2024;Despesa;Sexta feira Bar - Seu Chico ;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;50;-;Maio;2024
287;11/05/2024;Despesa;Sábado - Gringos;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;128;-;Maio;2024
288;17/05/2024;Despesa;Aporte XP;Poupado / Investimento;Essencial;À Vista;Débito Nubank;;OK;150;-;Maio;2024
289;18/05/2024;Despesa;Bebida posto - Churrasco Balão;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;18,89;-;Maio;2024
290;18/05/2024;Despesa;Combustível;Transporte;Não Essencial;À Vista;Débito Nubank;;OK;20;-;Maio;2024
291;18/05/2024;Despesa;Quermesse São José Operário;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;67;-;Maio;2024
292;19/05/2024;Despesa;Pastel pós Calipal;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;28;-;Maio;2024
293;20/05/2024;Despesa;Presente Olívia;Gastos Extras / Diversos;Essencial;À Vista;Pix;;OK;38;Pix para Edna;Maio;2024
294;20/05/2024;Despesa;Batata Recheada Sexta Feira;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;38;Pix para Edna;Maio;2024
295;20/05/2024;Despesa;Pomada para o pé;Cuidados Pessoais;Não Essencial;À Vista;Pix;;OK;24;Pix para Edna;Maio;2024
296;21/05/2024;Despesa;Vivo Controle;Contas Fixas;Essencial;À Vista;Débito Santander;;OK;88;-;Maio;2024
297;21/05/2024;Despesa;Pão - Posto Combustível;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;5,86;-;Maio;2024
298;22/05/2024;Despesa;Abrapec;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;15;Pix para Abrapec;Maio;2024
299;23/05/2024;Despesa;Salgadinho Férias;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;100;Pix para Vinicius Boffi;Maio;2024
300;24/05/2024;Despesa;Sexta feira Bar - Seu Chico ;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;58,64;-;Maio;2024
301;25/05/2024;Despesa;Supermercado Nova - Energético;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;17,9;-;Maio;2024
302;26/05/2024;Despesa;Fotop - Fotos Calipal;Gastos Gerais Corrida;Extra;À Vista;Pix;;OK;29,8;Pix para Fotop;Maio;2024
303;27/05/2024;Despesa;Combustível Ida SP;Transporte;Extra;À Vista;Débito Nubank;;OK;112,37;-;Maio;2024
304;27/05/2024;Despesa;Combustível em SP;Transporte;Extra;À Vista;Débito Nubank;;OK;102,25;-;Maio;2024
305;27/05/2024;Despesa;Graal Snack;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;12,99;-;Maio;2024
306;27/05/2024;Despesa;Estacionamento Aeroporto;Transporte;Extra;À Vista;Débito Nubank;;OK;63;-;Maio;2024
307;29/05/2024;Despesa;Gatorade pós Corrida;Contas Fixas;Extra;À Vista;Débito Nubank;;OK;12,49;-;Maio;2024
308;31/05/2024;Despesa;Água destilada para Pai;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;19,5;-;Maio;2024
309;01/06/2024;Despesa;Micropore para Pai;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;16,8;-;Maio;2024
310;01/06/2024;Receita;Salário + mini ganhos conta;Entrada;;;;;OK;4119,4;-;Junho;2024
311;24/05/2024;Receita;Férias;Entrada;;;;;OK;1266,96;-;Junho;2024
312;01/06/2024;Sobra;Sobra Maio 2024;Entrada;;;;;OK;22,72;-;Junho;2024
313;01/06/2024;Receita;Pix Edna (Comida);Entrada;;;;;OK;300;-;Junho;2024
314;07/06/2024;Receita;Pix Joyce;Entrada;;;;;OK;80;-;Junho;2024
315;29/06/2024;Receita;Pix Léo;Entrada;;;;;OK;28;-;Junho;2024
316;29/04/2024;Despesa;Parcela BAW;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;9 de 9;OK;53,04;Parcela 9/9 - Pago dia 03/06/2024;Junho;2024
317;29/04/2024;Despesa;Parcela Amazon;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;8 de 8;OK;53,15;Parcela 8/8 - Pago dia 03/06/2024;Junho;2024
318;29/04/2024;Despesa;Perfume Sauvage;Cuidados Pessoais;Não Essencial;Parcelado;Crédito Nubank;6 de 10;OK;70,5;Parcela 6/10 - Pago dia 03/06/2024;Junho;2024
319;29/04/2024;Despesa;Cobertor Olívia;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;6 de 6;OK;31,26;Parcela 6/6 - Pago dia 03/06/2024;Junho;2024
320;29/04/2024;Despesa;Decatlhon Natação;Gastos Gerais Corrida;Não Essencial;Parcelado;Crédito Nubank;3 de 4;OK;62,49;Parcela 3/4 - Pago dia 03/06/2024;Junho;2024
321;29/04/2024;Despesa;Ingresso GranBeef;Gastos Extras / Diversos;Extra;Parcelado;Crédito Nubank;2 de 2;OK;150;Parcela 2/2 - Pago dia 03/06/2024;Junho;2024
322;29/04/2024;Despesa;Cuecas Mercado Livre;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;2 de 4;OK;31,22;Parcela 2/4 - Pago dia 03/06/2024;Junho;2024
323;29/04/2024;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;2 de 12;OK;29,9;Parcela 2/12 - Pago dia 03/06/2024;Junho;2024
324;01/05/2024;Despesa;Almoço Piracicaba;Bar / Restaurante / Churrasco;Extra;À Vista;Crédito Nubank;;OK;73,47;Pago dia 03/06/2024;Junho;2024
325;04/05/2024;Despesa;Amazon Prime;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;19,9;Pago dia 03/06/2024;Junho;2024
326;11/05/2024;Despesa;HBO Max;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;29,66;Pago dia 03/06/2024;Junho;2024
327;12/05/2024;Despesa;Compra Amazon - mouse barbeador;Cuidados Pessoais;Extra;Parcelado;Crédito Nubank;1 de 2;OK;59,38;Parcela 1/2 - Pago dia 03/06/2024;Junho;2024
328;14/05/2024;Despesa;Revisão Carro - Buiu;Transporte;Essencial;Parcelado;Crédito Nubank;1 de 3;OK;89,34;Parcela 1/3 - Pago dia 03/06/2024;Junho;2024
329;19/05/2024;Despesa;Copercana pós corrida;Gastos Extras / Diversos;Extra;À Vista;Crédito Nubank;;OK;27,36;Pago dia 03/06/2024;Junho;2024
330;21/05/2024;Despesa;Google Storage;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;7,99;Pago dia 03/06/2024;Junho;2024
331;24/05/2024;Despesa;Spotify;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;27,9;Pago dia 03/06/2024;Junho;2024
332;26/05/2024;Despesa;Churrasco Anjos;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Santander;;OK;80;Pix para Isabella Anjos;Junho;2024
333;27/05/2024;Despesa;Combustível volta de SP;Transporte;Extra;À Vista;Débito Santander;;OK;91,38;-;Junho;2024
334;27/05/2024;Despesa;Graal Snack;Gastos Extras / Diversos;Extra;À Vista;Débito Santander;;OK;78,4;-;Junho;2024
335;31/05/2024;Despesa;Retorno Nutricionista;Saúde;Essencial;À Vista;Pix;;OK;100;Pix para Hianka;Junho;2024
336;31/05/2024;Despesa;Aniversario Giulia;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;70;Pix para Caiao;Junho;2024
337;31/05/2024;Despesa;Ajuste aparelho de sono Pai;Saúde;Essencial;À Vista;Pix;;OK;300;Pix para Practice Gases;Junho;2024
338;01/06/2024;Despesa;Mercado Nova (despesa semanal);Gastos Extras / Diversos;Não Essencial;À Vista;Débito Nubank;;OK;261,94;-;Junho;2024
339;01/06/2024;Despesa;Café da Manhã - Mercado Nova;Gastos Extras / Diversos;Extra;À Vista;Débito Santander;;OK;27,3;-;Junho;2024
340;01/06/2024;Despesa;Compra no Martins (Mizéria);Gastos Extras / Diversos;Não Essencial;À Vista;Débito Santander;;OK;55,88;-;Junho;2024
341;01/06/2024;Despesa;Mc Donald's pós role;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Santander;;OK;27,8;-;Junho;2024
342;01/06/2024;Despesa;Dinheiro pagmento CC Santander;Gastos Extras / Diversos;Extra;À Vista;Débito Santander;;OK;306,51;-;Junho;2024
343;03/06/2024;Despesa;Parcelamento Dente;Reposição Reserva;Essencial;Parcelado;Débito Nubank;2 de 8;OK;175;2/8 - Reposição dinheiro resgatado;Junho;2024
344;03/06/2024;Despesa;Consulta e Remédios Granola;Reposição Reserva;Essencial;Parcelado;Débito Nubank;1 de 7;OK;78;1/7 - Reposição dinheiro resgatado;Junho;2024
345;03/06/2024;Despesa;Mensalidade Corregiz;Gastos Gerais Corrida;Essencial;À Vista;Pix;;OK;90;Pix para Victor Giz;Junho;2024
346;03/06/2024;Despesa;Fies;Contas Fixas;Essencial;À Vista;Boleto;;OK;208,19;-;Junho;2024
347;03/06/2024;Despesa;Mensalidade Saúde Total;Cuidados Pessoais;Essencial;À Vista;Pix;;OK;135;Pix para Saúde Total;Junho;2024
348;03/06/2024;Despesa;Ração Cachorras (2/3);Gastos Extras / Diversos;Não Essencial;À Vista;Pix;;OK;0;R$78,50 - Descontado dos 300;Junho;2024
